556 -27587 -3810
557 -29362 -4355
558 -29846 -4883
559 -28882 -5393
560 -26504 -5880
561 -22936 -6345
562 -18559 -6785
563 -13858 -7198
564 -9353 -7583
565 -5530 -7937
566 -2770 -8260
567 -1299 -8551
568 -1153 -8807
569 -2179 -9029
570 -4050 -9214
571 -6320 -9364
572 -8481 -9476
573 -10038 -9552
574 -10577 -9589
575 -9827 -9589
576 -7697 -9552
577 -4289 -9476
578 113 -9364
579 5086 -9214
580 10124 -9029
581 14706 -8807
582 18376 -8551
583 20798 -8260
584 21807 -7937
585 21430 -7583
586 19884 -7198
587 17541 -6785
588 14877 -6345
589 12405 -5880
590 10604 -5393
591 9845 -4883
592 10348 -4355
593 12140 -3810
594 15059 -3250
595 18775 -2677
596 22830 -2094
597 26711 -1502
598 29916 -904
599 32025 -303
600 32760 300
601 32025 902
602 29916 1500
603 26711 2092
604 22830 2677
605 18775 3250
606 15059 3811
607 12140 4357
608 10348 4885
609 9845 5394
610 10604 5881
611 12405 6345
612 14877 6784
613 17541 7196
614 19884 7580
615 21430 7934
616 21807 8257
617 20798 8547
618 18376 8804
619 14706 9026
620 10124 9213
621 5086 9363
622 113 9477
623 -4289 9553
624 -7697 9591
625 -9827 9591
626 -10577 9553
627 -10038 9477
628 -8481 9363
629 -6320 9213
630 -4050 9026
631 -2179 8804
632 -1153 8547
633 -1299 8257
634 -2770 7934
635 -5530 7580
636 -9353 7196
637 -13858 6784
638 -18559 6345
639 -22936 5881
640 -26504 5394
641 -28882 4885
642 -29846 4357
643 -29362 3811
644 -27587 3250
645 -24848 2677
646 -21596 2092
647 -18343 1500
648 -15589 902
649 -13752 300
650 -13107 -303
651 -13752 -904
652 -15589 -1502
653 -18343 -2094
654 -21596 -2677
655 -24848 -3250
656 -27587 -3810
657 -29362 -4355
658 -29846 -4883
659 -28882 -5393
660 -26504 -5880
661 -22936 -6345
662 -18559 -6785
663 -13858 -7198
664 -9353 -7583
665 -5530 -7937
666 -2770 -8260
667 -1299 -8551
668 -1153 -8807
669 -2179 -9029
670 -4050 -9214
671 -6320 -9364
672 -8481 -9476
673 -10038 -9552
674 -10577 -9589
675 -9827 -9589
676 -7697 -9552
677 -4289 -9476
678 113 -9364
679 5086 -9214
680 10124 -9029
681 14706 -8807
682 18376 -8551
683 20798 -8260
684 21807 -7937
685 21430 -7583
686 19884 -7198
687 17541 -6785
688 14877 -6345
689 12405 -5880
690 10604 -5393
691 9845 -4883
692 10348 -4355
693 12140 -3810
694 15059 -3250
695 18775 -2677
696 22830 -2094
697 26711 -1502
698 29916 -904
699 32025 -303
700 32760 300
701 32025 902
702 29916 1500
703 26711 2092
704 22830 2677
705 18775 3250
706 15059 3811
707 12140 4357
708 10348 4885
709 9845 5394
710 10604 5881
711 12405 6345
712 14877 6784
713 17541 7196
714 19884 7580
715 21430 7934
716 21807 8257
717 20798 8547
718 18376 8804
719 14706 9026
720 10124 9213
721 5086 9363
722 113 9477
723 -4289 9553
724 -7697 9591
725 -9827 9591
726 -10577 9553
727 -10038 9477
728 -8481 9363
729 -6320 9213
730 -4050 9026
731 -2179 8804
732 -1153 8547
733 -1299 8257
734 -2770 7934
735 -5530 7580
736 -9353 7196
737 -13858 6784
738 -18559 6345
739 -22936 5881
740 -26504 5394
741 -28882 4885
742 -29846 4357
743 -29362 3811
744 -27587 3250
745 -24848 2677
746 -21596 2092
747 -18343 1500
748 -15589 902
749 -13752 300
750 -13107 -303
751 -13752 -904
752 -15589 -1502
753 -18343 -2094
754 -21596 -2677
755 -24848 -3250
756 -27587 -3810
757 -29362 -4355
758 -29846 -4883
759 -28882 -5393
760 -26504 -5880
761 -22936 -6345
762 -18559 -6785
763 -13858 -7198
764 -9353 -7583
765 -5530 -7937
766 -2770 -8260
767 -1299 -8551
768 -1153 -8807
769 -2179 -9029
770 -4050 -9214
771 -6320 -9364
772 -8481 -9476
773 -10038 -9552
774 -10577 -9589
775 -9827 -9589
776 -7697 -9552
777 -4289 -9476
778 113 -9364
779 5086 -9214
780 10124 -9029
781 14706 -8807
782 18376 -8551
783 20798 -8260
784 21807 -7937
785 21430 -7583
786 19884 -7198
787 17541 -6785
788 14877 -6345
789 12405 -5880
790 10604 -5393
791 9845 -4883
792 10348 -4355
793 12140 -3810
794 15059 -3250
795 18775 -2677
796 22830 -2094
797 26711 -1502
798 29916 -904
799 32025 -303
800 32760 300
801 32025 902
802 29916 1500
803 26711 2092
804 22830 2677
805 18775 3250
806 15059 3811
807 12140 4357
808 10348 4885
809 9845 5394
810 10604 5881
811 12405 6345
812 14877 6784
813 17541 7196
814 19884 7580
815 21430 7934
816 21807 8257
817 20798 8547
818 18376 8804
819 14706 9026
820 10124 9213
821 5086 9363
822 113 9477
823 -4289 9553
824 -7697 9591
825 -9827 9591
826 -10577 9553
827 -10038 9477
828 -8481 9363
829 -6320 9213
830 -4050 9026
831 -2179 8804
832 -1153 8547
833 -1299 8257
834 -2770 7934
835 -5530 7580
836 -9353 7196
837 -13858 6784
838 -18559 6345
839 -22936 5881
840 -26504 5394
841 -28882 4885
842 -29846 4357
843 -29362 3811
844 -27587 3250
845 -24848 2677
846 -21596 2092
847 -18343 1500
848 -15589 902
849 -13752 300
850 -13107 -303
851 -13752 -904
852 -15589 -1502
853 -18343 -2094
854 -21596 -2677
855 -24848 -3250
856 -27587 -3810
857 -29362 -4355
858 -29846 -4883
859 -28882 -5393
860 -26504 -5880
861 -22936 -6345
862 -18559 -6785
863 -13858 -7198
864 -9353 -7583
865 -5530 -7937
866 -2770 -8260
867 -1299 -8551
868 -1153 -8807
869 -2179 -9029
870 -4050 -9214
871 -6320 -9364
872 -8481 -9476
873 -10038 -9552
874 -10577 -9589
875 -9827 -9589
876 -7697 -9552
877 -4289 -9476
878 113 -9364
879 5086 -9214
880 10124 -9029
881 14706 -8807
882 18376 -8551
883 20798 -8260
884 21807 -7937
885 21430 -7583
886 19884 -7198
887 17541 -6785
888 14877 -6345
889 12405 -5880
890 10604 -5393
891 9845 -4883
892 10348 -4355
893 12140 -3810
894 15059 -3250
895 18775 -2677
896 22830 -2094
897 26711 -1502
898 29916 -904
899 32025 -303
900 32760 300
901 32025 902
902 29916 1500
903 26711 2092
904 22830 2677
905 18775 3250
906 15059 3811
907 12140 4357
908 10348 4885
909 9845 5394
910 10604 5881
911 12405 6345
912 14877 6784
913 17541 7196
914 19884 7580
915 21430 7934
916 21807 8257
917 20798 8547
918 18376 8804
919 14706 9026
920 10124 9213
921 5086 9363
922 113 9477
923 -4289 9553
924 -7697 9591
925 -9827 9591
926 -10577 9553
927 -10038 9477
928 -8481 9363
929 -6320 9213
930 -4050 9026
931 -2179 8804
932 -1153 8547
933 -1299 8257
934 -2770 7934
935 -5530 7580
936 -9353 7196
937 -13858 6784
938 -18559 6345
939 -22936 5881
940 -26504 5394
941 -28882 4885
942 -29846 4357
943 -29362 3811
944 -27587 3250
945 -24848 2677
946 -21596 2092
947 -18343 1500
948 -15589 902
949 -13752 300
950 -13107 -303
951 -13752 -904
952 -15589 -1502
953 -18343 -2094
954 -21596 -2677
955 -24848 -3250
956 -27587 -3810
957 -29362 -4355
958 -29846 -4883
959 -28882 -5393
960 -26504 -5880
961 -22936 -6345
962 -18559 -6785
963 -13858 -7198
964 -9353 -7583
965 -5530 -7937
966 -2770 -8260
967 -1299 -8551
968 -1153 -8807
969 -2179 -9029
970 -4050 -9214
971 -6320 -9364
972 -8481 -9476
973 -10038 -9552
974 -10577 -9589
975 -9827 -9589
976 -7697 -9552
977 -4289 -9476
978 113 -9364
979 5086 -9214
980 10124 -9029
981 14706 -8807
982 18376 -8551
983 20798 -8260
984 21807 -7937
985 21430 -7583
986 19884 -7198
987 17541 -6785
988 14877 -6345
989 12405 -5880
990 10604 -5393
991 9845 -4883
992 10348 -4355
993 12140 -3810
994 15059 -3250
995 18775 -2677
996 22830 -2094
997 26711 -1502
998 29916 -904
999 32025 -303
1000 32760 300
1001 32025 902
1002 29916 1500
1003 26711 2092
1004 22830 2677
1005 18775 3250
1006 15059 3811
1007 12140 4357
1008 10348 4885
1009 9845 5394
1010 10604 5881
1011 12405 6345
1012 14877 6784
1013 17541 7196
1014 19884 7580
1015 21430 7934
1016 21807 8257
1017 20798 8547
1018 18376 8804
1019 14706 9026
1020 10124 9213
1021 5086 9363
1022 113 9477
1023 -4289 9553
1024 -7697 9591
1025 -9827 9591
1026 -10577 9553
1027 -10038 9477
1028 -8481 9363
1029 -6320 9213
1030 -4050 9026
1031 -2179 8804
1032 -1153 8547
1033 -1299 8257
1034 -2770 7934
1035 -5530 7580
1036 -9353 7196
1037 -13858 6784
1038 -18559 6345
1039 -22936 5881
1040 -26504 5394
1041 -28882 4885
1042 -29846 4357
1043 -29362 3811
1044 -27587 3250
1045 -24848 2677
1046 -21596 2092
1047 -18343 1500
1048 -15589 902
1049 -13752 300
1050 -13107 -303
1051 -13752 -904
1052 -15589 -1502
1053 -18343 -2094
1054 -21596 -2677
1055 -24848 -3250
1056 -27587 -3810
1057 -29362 -4355
1058 -29846 -4883
1059 -28882 -5393
1060 -26504 -5880
1061 -22936 -6345
1062 -18559 -6785
1063 -13858 -7198
1064 -9353 -7583
1065 -5530 -7937
1066 -2770 -8260
1067 -1299 -8551
1068 -1153 -8807
1069 -2179 -9029
1070 -4050 -9214
1071 -6320 -9364
1072 -8481 -9476
1073 -10038 -9552
1074 -10577 -9589
1075 -9827 -9589
1076 -7697 -9552
1077 -4289 -9476
1078 113 -9364
1079 5086 -9214
1080 10124 -9029
1081 14706 -8807
1082 18376 -8551
1083 20798 -8260
1084 21807 -7937
1085 21430 -7583
1086 19884 -7198
1087 17541 -6785
1088 14877 -6345
1089 12405 -5880
1090 10604 -5393
1091 9845 -4883
1092 10348 -4355
1093 12140 -3810
1094 15059 -3250
1095 18775 -2677
1096 22830 -2094
1097 26711 -1502
1098 29916 -904
1099 32025 -303
1100 32760 300
1101 32025 902
1102 29916 1500
1103 26711 2092
1104 22830 2677
1105 18775 3250
1106 15059 3811
1107 12140 4357
1108 10348 4885
1109 9845 5394
1110 10604 5881
1111 12405 6345
1112 14877 6784
1113 17541 7196
1114 19884 7580
1115 21430 7934
1116 21807 8257
1117 20798 8547
1118 18376 8804
1119 14706 9026
1120 10124 9213
1121 5086 9363
1122 113 9477
1123 -4289 9553
1124 -7697 9591
1125 -9827 9591
1126 -10577 9553
1127 -10038 9477
1128 -8481 9363
1129 -6320 9213
1130 -4050 9026
1131 -2179 8804
1132 -1153 8547
1133 -1299 8257
1134 -2770 7934
1135 -5530 7580
1136 -9353 7196
1137 -13858 6784
1138 -18559 6345
1139 -22936 5881
1140 -26504 5394
1141 -28882 4885
1142 -29846 4357
1143 -29362 3811
1144 -27587 3250
1145 -24848 2677
1146 -21596 2092
1147 -18343 1500
1148 -15589 902
1149 -13752 300
1150 -13107 -303
1151 -13752 -904
1152 -15589 -1502
1153 -18343 -2094
1154 -21596 -2677
1155 -24848 -3250
1156 -27587 -3810
1157 -29362 -4355
1158 -29846 -4883
1159 -28882 -5393
1160 -26504 -5880
1161 -22936 -6345
1162 -18559 -6785
1163 -13858 -7198
1164 -9353 -7583
1165 -5530 -7937
1166 -2770 -8260
1167 -1299 -8551
1168 -1153 -8807
1169 -2179 -9029
1170 -4050 -9214
1171 -6320 -9364
1172 -8481 -9476
1173 -10038 -9552
1174 -10577 -9589
1175 -9827 -9589
1176 -7697 -9552
1177 -4289 -9476
1178 113 -9364
1179 5086 -9214
1180 10124 -9029
1181 14706 -8807
1182 18376 -8551
1183 20798 -8260
1184 21807 -7937
1185 21430 -7583
1186 19884 -7198
1187 17541 -6785
1188 14877 -6345
1189 12405 -5880
1190 10604 -5393
1191 9845 -4883
1192 10348 -4355
1193 12140 -3810
1194 15059 -3250
1195 18775 -2677
1196 22830 -2094
1197 26711 -1502
1198 29916 -904
1199 32025 -303
1200 32760 300
1201 32025 902
1202 29916 1500
1203 26711 2092
1204 22830 2677
1205 18775 3250
1206 15059 3811
1207 12140 4357
1208 10348 4885
1209 9845 5394
1210 10604 5881
1211 12405 6345
1212 14877 6784
1213 17541 7196
1214 19884 7580
1215 21430 7934
1216 21807 8257
1217 20798 8547
1218 18376 8804
1219 14706 9026
1220 10124 9213
1221 5086 9363
1222 113 9477
1223 -4289 9553
1224 -7697 9591
1225 -9827 9591
1226 -10577 9553
1227 -10038 9477
1228 -8481 9363
1229 -6320 9213
1230 -4050 9026
1231 -2179 8804
1232 -1153 8547
1233 -1299 8257
1234 -2770 7934
1235 -5530 7580
1236 -9353 7196
1237 -13858 6784
1238 -18559 6345
1239 -22936 5881
1240 -26504 5394
1241 -28882 4885
1242 -29846 4357
1243 -29362 3811
1244 -27587 3250
1245 -24848 2677
1246 -21596 2092
1247 -18343 1500
1248 -15589 902
1249 -13752 300
1250 -13107 -303
1251 -13752 -904
1252 -15589 -1502
1253 -18343 -2094
1254 -21596 -2677
1255 -24848 -3250
1256 -27587 -3810
1257 -29362 -4355
1258 -29846 -4883
1259 -28882 -5393
1260 -26504 -5880
1261 -22936 -6345
1262 -18559 -6785
1263 -13858 -7198
1264 -9353 -7583
1265 -5530 -7937
1266 -2770 -8260
1267 -1299 -8551
1268 -1153 -8807
1269 -2179 -9029
1270 -4050 -9214
1271 -6320 -9364
1272 -8481 -9476
1273 -10038 -9552
1274 -10577 -9589
1275 -9827 -9589
1276 -7697 -9552
1277 -4289 -9476
1278 113 -9364
1279 5086 -9214
1280 10124 -9029
1281 14706 -8807
1282 18376 -8551
1283 20798 -8260
1284 21807 -7937
1285 21430 -7583
1286 19884 -7198
1287 17541 -6785
1288 14877 -6345
1289 12405 -5880
1290 10604 -5393
1291 9845 -4883
1292 10348 -4355
1293 12140 -3810
1294 15059 -3250
1295 18775 -2677
1296 22830 -2094
1297 26711 -1502
1298 29916 -904
1299 32025 -303
1300 32760 300
1301 32025 902
1302 29916 1500
1303 26711 2092
1304 22830 2677
1305 18775 3250
1306 15059 3811
1307 12140 4357
1308 10348 4885
1309 9845 5394
1310 10604 5881
1311 12405 6345
1312 14877 6784
1313 17541 7196
1314 19884 7580
1315 21430 7934
1316 21807 8257
1317 20798 8547
1318 18376 8804
1319 14706 9026
1320 10124 9213
1321 5086 9363
1322 113 9477
1323 -4289 9553
1324 -7697 9591
1325 -9827 9591
1326 -10577 9553
1327 -10038 9477
1328 -8481 9363
1329 -6320 9213
1330 -4050 9026
1331 -2179 8804
1332 -1153 8547
1333 -1299 8257
1334 -2770 7934
1335 -5530 7580
1336 -9353 7196
1337 -13858 6784
1338 -18559 6345
1339 -22936 5881
1340 -26504 5394
1341 -28882 4885
1342 -29846 4357
1343 -29362 3811
1344 -27587 3250
1345 -24848 2677
1346 -21596 2092
1347 -18343 1500
1348 -15589 902
1349 -13752 300
1350 -13107 -303
1351 -13752 -904
1352 -15589 -1502
1353 -18343 -2094
1354 -21596 -2677
1355 -24848 -3250
1356 -27587 -3810
1357 -29362 -4355
1358 -29846 -4883
1359 -28882 -5393
1360 -26504 -5880
1361 -22936 -6345
1362 -18559 -6785
1363 -13858 -7198
1364 -9353 -7583
1365 -5530 -7937
1366 -2770 -8260
1367 -1299 -8551
1368 -1153 -8807
1369 -2179 -9029
1370 -4050 -9214
1371 -6320 -9364
1372 -8481 -9476
1373 -10038 -9552
1374 -10577 -9589
1375 -9827 -9589
1376 -7697 -9552
1377 -4289 -9476
1378 113 -9364
1379 5086 -9214
1380 10124 -9029
1381 14706 -8807
1382 18376 -8551
1383 20798 -8260
1384 21807 -7937
1385 21430 -7583
1386 19884 -7198
1387 17541 -6785
1388 14877 -6345
1389 12405 -5880
1390 10604 -5393
1391 9845 -4883
1392 10348 -4355
1393 12140 -3810
1394 15059 -3250
1395 18775 -2677
1396 22830 -2094
1397 26711 -1502
1398 29916 -904
1399 32025 -303
1400 32760 300
1401 32025 902
1402 29916 1500
1403 26711 2092
1404 22830 2677
1405 18775 3250
1406 15059 3811
1407 12140 4357
1408 10348 4885
1409 9845 5394
1410 10604 5881
1411 12405 6345
1412 14877 6784
1413 17541 7196
1414 19884 7580
1415 21430 7934
1416 21807 8257
1417 20798 8547
1418 18376 8804
1419 14706 9026
1420 10124 9213
1421 5086 9363
1422 113 9477
1423 -4289 9553
1424 -7697 9591
1425 -9827 9591
1426 -10577 9553
1427 -10038 9477
1428 -8481 9363
1429 -6320 9213
1430 -4050 9026
1431 -2179 8804
1432 -1153 8547
1433 -1299 8257
1434 -2770 7934
1435 -5530 7580
1436 -9353 7196
1437 -13858 6784
1438 -18559 6345
1439 -22936 5881
1440 -26504 5394
1441 -28882 4885
1442 -29846 4357
1443 -29362 3811
1444 -27587 3250
1445 -24848 2677
1446 -21596 2092
1447 -18343 1500
1448 -15589 902
1449 -13752 300
1450 -13107 -303
1451 -13752 -904
1452 -15589 -1502
1453 -18343 -2094
1454 -21596 -2677
1455 -24848 -3250
1456 -27587 -3810
1457 -29362 -4355
1458 -29846 -4883
1459 -28882 -5393
1460 -26504 -5880
1461 -22936 -6345
1462 -18559 -6785
1463 -13858 -7198
1464 -9353 -7583
1465 -5530 -7937
1466 -2770 -8260
1467 -1299 -8551
1468 -1153 -8807
1469 -2179 -9029
1470 -4050 -9214
1471 -6320 -9364
1472 -8481 -9476
1473 -10038 -9552
1474 -10577 -9589
1475 -9827 -9589
1476 -7697 -9552
1477 -4289 -9476
1478 113 -9364
1479 5086 -9214
1480 10124 -9029
1481 14706 -8807
1482 18376 -8551
1483 20798 -8260
1484 21807 -7937
1485 21430 -7583
1486 19884 -7198
1487 17541 -6785
1488 14877 -6345
1489 12405 -5880
1490 10604 -5393
1491 9845 -4883
1492 10348 -4355
1493 12140 -3810
1494 15059 -3250
1495 18775 -2677
1496 22830 -2094
1497 26711 -1502
1498 29916 -904
1499 32025 -303
1500 32760 300
1501 32025 902
1502 29916 1500
1503 26711 2092
1504 22830 2677
1505 18775 3250
1506 15059 3811
1507 12140 4357
1508 10348 4885
